Analyte Name,Sample ID,Sample Type,Control Level,Patient ID,Expected Value,Result,Unit,Run Date,Instrument,Operator,Batch ID,QC Flag
Platelets,P0838,PATIENT,,PAT0838,,2.6,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0839,PATIENT,,PAT0839,,3.2,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0840,PATIENT,,PAT0840,,3.6,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0841,PATIENT,,PAT0841,,2.4,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0842,PATIENT,,PAT0842,,2.6,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0843,PATIENT,,PAT0843,,3.3,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0844,PATIENT,,PAT0844,,2.3,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0845,PATIENT,,PAT0845,,1.7,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0846,PATIENT,,PAT0846,,3.4,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0847,PATIENT,,PAT0847,,2.7,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0848,PATIENT,,PAT0848,,3.1,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0849,PATIENT,,PAT0849,,2.8,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0850,PATIENT,,PAT0850,,3.1,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0851,PATIENT,,PAT0851,,3.2,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0852,PATIENT,,PAT0852,,2.9,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0853,PATIENT,,PAT0853,,2.6,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0854,PATIENT,,PAT0854,,2.5,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0855,PATIENT,,PAT0855,,2.7,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0856,PATIENT,,PAT0856,,2.3,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0857,PATIENT,,PAT0857,,1.7,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0858,PATIENT,,PAT0858,,7.5,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0859,PATIENT,,PAT0859,,2.0,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0860,PATIENT,,PAT0860,,2.2,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0861,PATIENT,,PAT0861,,2.4,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0862,PATIENT,,PAT0862,,2.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0863,PATIENT,,PAT0863,,7.2,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0864,PATIENT,,PAT0864,,2.1,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0865,PATIENT,,PAT0865,,2.5,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0866,PATIENT,,PAT0866,,2.9,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0867,PATIENT,,PAT0867,,2.6,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0868,PATIENT,,PAT0868,,2.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0869,PATIENT,,PAT0869,,3.1,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0870,PATIENT,,PAT0870,,2.9,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0871,PATIENT,,PAT0871,,3.0,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0872,PATIENT,,PAT0872,,2.4,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0873,PATIENT,,PAT0873,,2.7,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0874,PATIENT,,PAT0874,,5.7,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,FALSE
Platelets,P0875,PATIENT,,PAT0875,,3.0,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0876,PATIENT,,PAT0876,,2.5,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0877,PATIENT,,PAT0877,,3.2,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0878,PATIENT,,PAT0878,,3.0,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0879,PATIENT,,PAT0879,,2.9,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0880,PATIENT,,PAT0880,,2.8,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0881,PATIENT,,PAT0881,,1.8,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0882,PATIENT,,PAT0882,,2.7,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0883,PATIENT,,PAT0883,,2.6,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0884,PATIENT,,PAT0884,,1.8,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0885,PATIENT,,PAT0885,,5.5,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0886,PATIENT,,PAT0886,,1.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0887,PATIENT,,PAT0887,,2.5,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0888,PATIENT,,PAT0888,,3.3,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0889,PATIENT,,PAT0889,,5.3,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0890,PATIENT,,PAT0890,,3.2,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0891,PATIENT,,PAT0891,,2.4,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0892,PATIENT,,PAT0892,,2.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0893,PATIENT,,PAT0893,,0.4,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0894,PATIENT,,PAT0894,,2.2,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0895,PATIENT,,PAT0895,,5.7,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0896,PATIENT,,PAT0896,,2.7,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0897,PATIENT,,PAT0897,,2.0,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0898,PATIENT,,PAT0898,,2.8,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0899,PATIENT,,PAT0899,,2.1,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0900,PATIENT,,PAT0900,,2.2,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0901,PATIENT,,PAT0901,,2.9,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0902,PATIENT,,PAT0902,,3.0,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0903,PATIENT,,PAT0903,,2.2,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0904,PATIENT,,PAT0904,,1.8,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0905,PATIENT,,PAT0905,,2.2,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0906,PATIENT,,PAT0906,,3.3,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0907,PATIENT,,PAT0907,,2.1,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0908,PATIENT,,PAT0908,,2.4,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0909,PATIENT,,PAT0909,,2.4,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0910,PATIENT,,PAT0910,,2.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0911,PATIENT,,PAT0911,,3.1,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0912,PATIENT,,PAT0912,,8.7,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0913,PATIENT,,PAT0913,,2.6,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0914,PATIENT,,PAT0914,,2.2,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0915,PATIENT,,PAT0915,,2.3,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0916,PATIENT,,PAT0916,,2.5,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0917,PATIENT,,PAT0917,,2.9,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0918,PATIENT,,PAT0918,,1.5,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0919,PATIENT,,PAT0919,,2.6,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0920,PATIENT,,PAT0920,,2.8,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0921,PATIENT,,PAT0921,,2.1,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0922,PATIENT,,PAT0922,,1.4,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0923,PATIENT,,PAT0923,,0.8,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0924,PATIENT,,PAT0924,,2.8,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0925,PATIENT,,PAT0925,,5.4,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0926,PATIENT,,PAT0926,,2.4,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0927,PATIENT,,PAT0927,,8.4,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0928,PATIENT,,PAT0928,,2.9,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0929,PATIENT,,PAT0929,,3.5,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0930,PATIENT,,PAT0930,,2.1,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0931,PATIENT,,PAT0931,,2.4,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0932,PATIENT,,PAT0932,,3.5,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0933,PATIENT,,PAT0933,,2.9,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0934,PATIENT,,PAT0934,,1.7,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0935,PATIENT,,PAT0935,,2.7,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0936,PATIENT,,PAT0936,,2.4,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0937,PATIENT,,PAT0937,,2.7,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0938,PATIENT,,PAT0938,,2.4,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0939,PATIENT,,PAT0939,,2.6,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0940,PATIENT,,PAT0940,,2.5,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0941,PATIENT,,PAT0941,,2.6,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0942,PATIENT,,PAT0942,,2.3,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0943,PATIENT,,PAT0943,,3.3,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0944,PATIENT,,PAT0944,,9.5,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0945,PATIENT,,PAT0945,,2.8,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0946,PATIENT,,PAT0946,,2.8,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0947,PATIENT,,PAT0947,,3.5,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0948,PATIENT,,PAT0948,,2.4,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0949,PATIENT,,PAT0949,,2.3,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0950,PATIENT,,PAT0950,,2.7,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0951,PATIENT,,PAT0951,,1.9,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0952,PATIENT,,PAT0952,,2.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0953,PATIENT,,PAT0953,,3.4,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0954,PATIENT,,PAT0954,,3.3,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0955,PATIENT,,PAT0955,,3.1,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0956,PATIENT,,PAT0956,,3.2,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0957,PATIENT,,PAT0957,,3.1,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0958,PATIENT,,PAT0958,,2.7,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0959,PATIENT,,PAT0959,,2.8,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0960,PATIENT,,PAT0960,,2.3,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0961,PATIENT,,PAT0961,,2.4,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0962,PATIENT,,PAT0962,,2.3,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0963,PATIENT,,PAT0963,,2.5,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0964,PATIENT,,PAT0964,,2.7,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0965,PATIENT,,PAT0965,,2.5,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0966,PATIENT,,PAT0966,,3.2,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0967,PATIENT,,PAT0967,,2.3,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0968,PATIENT,,PAT0968,,2.9,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0969,PATIENT,,PAT0969,,2.2,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0970,PATIENT,,PAT0970,,2.8,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0971,PATIENT,,PAT0971,,2.6,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,FALSE
Platelets,P0972,PATIENT,,PAT0972,,3.2,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0973,PATIENT,,PAT0973,,2.1,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0974,PATIENT,,PAT0974,,2.7,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0975,PATIENT,,PAT0975,,2.1,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0976,PATIENT,,PAT0976,,2.5,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0977,PATIENT,,PAT0977,,2.1,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0978,PATIENT,,PAT0978,,1.8,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0979,PATIENT,,PAT0979,,2.6,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0980,PATIENT,,PAT0980,,3.9,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0981,PATIENT,,PAT0981,,3.1,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0982,PATIENT,,PAT0982,,3.3,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0983,PATIENT,,PAT0983,,2.8,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0984,PATIENT,,PAT0984,,2.7,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0985,PATIENT,,PAT0985,,1.8,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0986,PATIENT,,PAT0986,,3.1,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0987,PATIENT,,PAT0987,,2.9,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P0988,PATIENT,,PAT0988,,3.0,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P0989,PATIENT,,PAT0989,,2.7,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P0990,PATIENT,,PAT0990,,2.0,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P0991,PATIENT,,PAT0991,,3.1,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P0992,PATIENT,,PAT0992,,2.2,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P0993,PATIENT,,PAT0993,,2.0,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P0994,PATIENT,,PAT0994,,1.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P0995,PATIENT,,PAT0995,,2.2,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P0996,PATIENT,,PAT0996,,2.3,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P0997,PATIENT,,PAT0997,,2.9,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P0998,PATIENT,,PAT0998,,3.0,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P0999,PATIENT,,PAT0999,,2.5,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P1000,PATIENT,,PAT1000,,2.0,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P1001,PATIENT,,PAT1001,,2.7,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P1002,PATIENT,,PAT1002,,2.8,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P1003,PATIENT,,PAT1003,,3.2,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P1004,PATIENT,,PAT1004,,2.0,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P1005,PATIENT,,PAT1005,,2.6,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P1006,PATIENT,,PAT1006,,2.6,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P1007,PATIENT,,PAT1007,,2.3,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P1008,PATIENT,,PAT1008,,2.1,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P1009,PATIENT,,PAT1009,,2.7,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P1010,PATIENT,,PAT1010,,2.8,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P1011,PATIENT,,PAT1011,,2.0,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P1012,PATIENT,,PAT1012,,0.4,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P1013,PATIENT,,PAT1013,,3.3,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P1014,PATIENT,,PAT1014,,2.4,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P1015,PATIENT,,PAT1015,,2.9,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P1016,PATIENT,,PAT1016,,2.6,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P1017,PATIENT,,PAT1017,,3.0,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P1018,PATIENT,,PAT1018,,2.5,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P1019,PATIENT,,PAT1019,,2.5,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P1020,PATIENT,,PAT1020,,2.6,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P1021,PATIENT,,PAT1021,,2.9,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P1022,PATIENT,,PAT1022,,2.6,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P1023,PATIENT,,PAT1023,,3.0,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P1024,PATIENT,,PAT1024,,3.3,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P1025,PATIENT,,PAT1025,,3.2,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
Platelets,P1026,PATIENT,,PAT1026,,1.9,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P06,TRUE
Platelets,P1027,PATIENT,,PAT1027,,2.2,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P07,TRUE
Platelets,P1028,PATIENT,,PAT1028,,7.7,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P08,TRUE
Platelets,P1029,PATIENT,,PAT1029,,3.4,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P09,TRUE
Platelets,P1030,PATIENT,,PAT1030,,2.2,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P10,TRUE
Platelets,P1031,PATIENT,,PAT1031,,2.3,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P11,TRUE
Platelets,P1032,PATIENT,,PAT1032,,3.7,10^3/µL,2026-08-15,XN-550,K. Sharma,CB-2026-08-P12,TRUE
Platelets,P1033,PATIENT,,PAT1033,,2.5,10^3/µL,2026-08-10,XN-1000,P. Iyer,CB-2026-08-P01,TRUE
Platelets,P1034,PATIENT,,PAT1034,,2.7,10^3/µL,2026-08-11,XN-550,K. Sharma,CB-2026-08-P02,TRUE
Platelets,P1035,PATIENT,,PAT1035,,2.7,10^3/µL,2026-08-12,XN-1000,P. Iyer,CB-2026-08-P03,TRUE
Platelets,P1036,PATIENT,,PAT1036,,1.9,10^3/µL,2026-08-13,XN-550,K. Sharma,CB-2026-08-P04,TRUE
Platelets,P1037,PATIENT,,PAT1037,,3.2,10^3/µL,2026-08-14,XN-1000,P. Iyer,CB-2026-08-P05,TRUE
